419980,2015,english+premier+league,22722198,61,,2,0.901,0.504,360,t,f,f,,Andreas Pereira,<b>Andreas Pereira</b> - 61' <br>Goal - Header,(61'),Shot by Andreas Pereira,1
419980,2015,english+premier+league,22722241,70,,2,0.199,0.44299999999999995,191,f,f,f,,Marc Pelosi,<b>Marc Pelosi</b> - 70' <br>Shot Off Target,"",Shot by Marc Pelosi,1
419980,2015,english+premier+league,22722254,74,,2,0.211,0.41000000000000003,191,f,f,f,,Khari Stephenson,<b>Khari Stephenson</b> - 74' <br>Shot Blocked,"",Shot by Khari Stephenson,1
419980,2015,english+premier+league,22722280,81,,2,0.942,0.389,360,f,f,f,,Chris Smalling,<b>Chris Smalling</b> - 81' <br>Shot Off Target,"",Shot by Chris Smalling,1
419981,2015,english+premier+league,22759968,2,,1,0.13,0.5840000000000001,109,f,f,f,,Mat&#237;as Fern&#225;ndez,<b>Mat&#237;as Fern&#225;ndez</b> - 2' <br>Shot On Target,"",Shot by MatÃ­as FernÃ¡ndez,1
419981,2015,english+premier+league,22759977,4,,1,0.885,0.449,363,f,f,f,,Ruben Loftus-Cheek,<b>Ruben Loftus-Cheek</b> - 4' <br>Shot Off Target,"",Shot by Ruben Loftus-Cheek,1
419981,2015,english+premier+league,22759983,6,,1,0.755,0.596,363,f,f,f,,Oscar,<b>Oscar</b> - 6' <br>Shot Blocked,"",Shot by Oscar,1
419981,2015,english+premier+league,22760006,11,,1,0.897,0.403,363,f,f,f,,Ruben Loftus-Cheek,<b>Ruben Loftus-Cheek</b> - 11' <br>Shot Blocked,"",Shot by Ruben Loftus-Cheek,1
419981,2015,english+premier+league,22760011,12,,1,0.851,0.233,363,f,f,f,,Bertrand Traore,<b>Bertrand Traore</b> - 12' <br>Shot Off Target,"",Shot by Bertrand Traore,1
419981,2015,english+premier+league,22760032,17,,1,0.834,0.38,363,f,f,f,,Victor Moses,<b>Victor Moses</b> - 17' <br>Shot Blocked,"",Shot by Victor Moses,1
419981,2015,english+premier+league,22760033,17,,1,0.859,0.726,363,f,f,f,,Ola Aina,<b>Ola Aina</b> - 17' <br>Shot Blocked,"",Shot by Ola Aina,1
419981,2015,english+premier+league,22760060,25,,1,0.735,0.389,363,f,f,f,,Oscar,<b>Oscar</b> - 25' <br>Free Kick,"",Shot by Oscar,1
419981,2015,english+premier+league,22760101,33,,1,0.26,0.501,109,f,f,f,,Mat&#237;as Vecino,<b>Mat&#237;as Vecino</b> - 33' <br>Shot Hit Woodwork,"",Shot by MatÃ­as Vecino,1
419981,2015,english+premier+league,22760105,34,,1,0.257,0.648,109,f,f,f,,Khouma Babacar,<b>Khouma Babacar</b> - 34' <br>Shot On Target,"",Shot by Khouma Babacar,1
419981,2015,english+premier+league,22760107,34,,1,0.077,0.69,109,f,f,f,,Marcos Alonso,<b>Marcos Alonso</b> - 34' <br>Shot On Target,"",Shot by Marcos Alonso,1
419981,2015,english+premier+league,22760108,34,,1,0.033,0.515,109,t,f,f,,Gonzalo Rodriguez,<b>Gonzalo Rodriguez</b> - 34' <br>Goal,(34'),Shot by Gonzalo Rodriguez,1
419981,2015,english+premier+league,22760138,45,,1,0.366,0.654,109,f,f,f,,Khouma Babacar,<b>Khouma Babacar</b> - 45' <br>Shot Off Target,"",Shot by Khouma Babacar,1
419981,2015,english+premier+league,22760361,67,,2,0.165,0.369,109,f,f,f,,Josip Ilicic,<b>Josip Ilicic</b> - 67' <br>Shot Blocked,"",Shot by Josip Ilicic,1
419981,2015,english+premier+league,22760372,69,,2,0.893,0.569,363,f,f,f,,Lo&#239;c R&#233;my,<b>Lo&#239;c R&#233;my</b> - 69' <br>Shot Blocked,"",Shot by LoÃ¯c RÃ©my,1
419981,2015,english+premier+league,22760386,72,,2,0.888,0.467,363,f,f,f,,Gary Cahill,<b>Gary Cahill</b> - 72' <br>Shot On Target,"",Shot by Gary Cahill,1
419981,2015,english+premier+league,22760389,73,,2,0.129,0.629,109,f,f,f,,Ante Rebic,<b>Ante Rebic</b> - 73' <br>Shot On Target,"",Shot by Ante Rebic,1
419981,2015,english+premier+league,22760402,75,,2,0.756,0.51,363,f,f,f,,Gary Cahill,<b>Gary Cahill</b> - 75' <br>Shot Off Target,"",Shot by Gary Cahill,1
419981,2015,english+premier+league,22760451,84,,2,0.919,0.496,363,f,f,f,,Gary Cahill,<b>Gary Cahill</b> - 84' <br>Shot On Target,"",Shot by Gary Cahill,1
419981,2015,english+premier+league,22760454,86,,2,0.876,0.377,363,f,f,f,,Lo&#239;c R&#233;my,<b>Lo&#239;c R&#233;my</b> - 86' <br>Shot Off Target,"",Shot by LoÃ¯c RÃ©my,1
419981,2015,english+premier+league,22760458,88,,2,0.228,0.31899999999999995,109,f,f,f,,Josip Ilicic,<b>Josip Ilicic</b> - 88' <br>Shot Off Target,"",Shot by Josip Ilicic,1
419981,2015,english+premier+league,22760469,90, +4',2,0.24,0.643,109,f,f,f,,Federico Bernardeschi,<b>Federico Bernardeschi</b> - 90'  +4'<br>Shot Off Target,"",Shot by Federico Bernardeschi,1
419983,2015,english+premier+league,22742463,3,,1,0.177,0.552,160,f,f,f,,Zlatan Ibrahimovic,<b>Zlatan Ibrahimovic</b> - 3' <br>Shot Off Target,"",Shot by Zlatan Ibrahimovic,1
419983,2015,english+premier+league,22744234,5,,1,0.7170000000000001,0.474,360,f,f,f,,Juan Mata,<b>Juan Mata</b> - 5' <br>Shot Blocked,"",Shot by Juan Mata,1
419983,2015,english+premier+league,22744245,12,,1,0.743,0.461,360,f,f,f,,Memphis Depay,<b>Memphis Depay</b> - 12' <br>Shot On Target,"",Shot by Memphis Depay,1
419983,2015,english+premier+league,22742576,16,,1,0.8109999999999999,0.503,360,f,f,f,,Memphis Depay,<b>Memphis Depay</b> - 16' <br>Shot Off Target,"",Shot by Memphis Depay,1
419983,2015,english+premier+league,22742627,20,,1,0.07,0.487,160,f,f,f,,Zlatan Ibrahimovic,<b>Zlatan Ibrahimovic</b> - 20' <br>Shot Off Target,"",Shot by Zlatan Ibrahimovic,1
419983,2015,english+premier+league,22742666,25,,1,0.144,0.534,160,t,f,f,,Blaise Matuidi,<b>Blaise Matuidi</b> - 25' <br>Goal,(25'),Shot by Blaise Matuidi,1
419983,2015,english+premier+league,22742747,31,,1,0.719,0.452,360,f,f,f,,Wayne Rooney,<b>Wayne Rooney</b> - 31' <br>Shot Off Target,"",Shot by Wayne Rooney,1
419983,2015,english+premier+league,22742763,34,,1,0.05,0.524,160,t,f,f,,Zlatan Ibrahimovic,<b>Zlatan Ibrahimovic</b> - 34' <br>Goal,(34'),Shot by Zlatan Ibrahimovic,1
419983,2015,english+premier+league,22744281,36,,1,0.776,0.161,360,f,f,f,,Memphis Depay,<b>Memphis Depay</b> - 36' <br>Free Kick,"",Shot by Memphis Depay,1
419983,2015,english+premier+league,22744293,42,,1,0.231,0.637,160,f,f,f,,Lucas Moura,<b>Lucas Moura</b> - 42' <br>Shot On Target,"",Shot by Lucas Moura,1
419983,2015,english+premier+league,22744313,56,,2,0.141,0.7150000000000001,160,f,f,f,,Edinson Cavani,<b>Edinson Cavani</b> - 56' <br>Shot On Target,"",Shot by Edinson Cavani,1
419983,2015,english+premier+league,22744325,65,,2,0.122,0.6739999999999999,160,f,f,f,,Zlatan Ibrahimovic,<b>Zlatan Ibrahimovic</b> - 65' <br>Shot Off Target,"",Shot by Zlatan Ibrahimovic,1
419983,2015,english+premier+league,22744344,76,,2,0.951,0.392,360,f,f,f,,Andreas Pereira,<b>Andreas Pereira</b> - 76' <br>Shot On Target,"",Shot by Andreas Pereira,1
419983,2015,english+premier+league,22743261,77,,2,0.103,0.31299999999999994,160,f,f,f,,Christopher Nkunku,<b>Christopher Nkunku</b> - 77' <br>Shot Off Target,"",Shot by Christopher Nkunku,1
419985,2015,english+premier+league,23005439,3,,1,0.944,0.427,363,f,f,f,,Kurt Zouma,<b>Kurt Zouma</b> - 3' <br>Shot On Target,"",Shot by Kurt Zouma,1
419985,2015,english+premier+league,23005449,9,,1,0.89,0.69,363,f,f,f,,Oscar,<b>Oscar</b> - 9' <br>Shot On Target,"",Shot by Oscar,1
419985,2015,english+premier+league,22741347,10,,1,0.845,0.437,363,t,f,f,,Eden Hazard,<b>Eden Hazard</b> - 10' <br>Goal,(10'),Shot by Eden Hazard,1
419985,2015,english+premier+league,23005460,15,,1,0.088,0.32799999999999996,83,f,f,f,,Ivan Rakitic,<b>Ivan Rakitic</b> - 15' <br>Shot On Target,"",Shot by Ivan Rakitic,1
419985,2015,english+premier+league,23005464,16,,1,0.112,0.42900000000000005,83,f,f,f,,Marc Bartra,<b>Marc Bartra</b> - 16' <br>Shot Blocked,"",Shot by Marc Bartra,1
419985,2015,english+premier+league,23005476,22,,1,0.214,0.255,83,f,f,f,,Ivan Rakitic,<b>Ivan Rakitic</b> - 22' <br>Shot Blocked,"",Shot by Ivan Rakitic,1
419985,2015,english+premier+league,22741403,26,,1,0.778,0.367,363,f,f,f,,Cesc F&#224;bregas,<b>Cesc F&#224;bregas</b> - 26' <br>Shot Hit Woodwork,"",Shot by Cesc FÃ bregas,1
419985,2015,english+premier+league,23005494,31,,1,0.147,0.484,83,f,f,f,,Luis Su&#225;rez,<b>Luis Su&#225;rez</b> - 31' <br>Shot On Target,"",Shot by Luis SuÃ¡rez,1
419985,2015,english+premier+league,23005499,32,,1,0.278,0.609,83,f,f,f,,Sandro Ram&#237;rez,<b>Sandro Ram&#237;rez</b> - 32' <br>Shot On Target,"",Shot by Sandro RamÃ­rez,1
419985,2015,english+premier+league,22741422,33,,1,0.87,0.297,363,f,f,f,,Diego Costa,<b>Diego Costa</b> - 33' <br>Shot Off Target,"",Shot by Diego Costa,1
419985,2015,english+premier+league,23005504,36,,1,0.127,0.33899999999999997,83,f,f,f,,Luis Su&#225;rez,<b>Luis Su&#225;rez</b> - 36' <br>Shot On Target,"",Shot by Luis SuÃ¡rez,1
419985,2015,english+premier+league,22741429,37,,1,0.201,0.29500000000000004,83,f,f,f,,Munir El Haddadi,<b>Munir El Haddadi</b> - 37' <br>Shot Off Target,"",Shot by Munir El Haddadi,1
419985,2015,english+premier+league,23005512,39,,1,0.055,0.531,83,f,f,f,,Sandro Ram&#237;rez,<b>Sandro Ram&#237;rez</b> - 39' <br>Shot Blocked,"",Shot by Sandro RamÃ­rez,1
419985,2015,english+premier+league,22741439,39,,1,0.066,0.585,83,f,f,f,,Ivan Rakitic,<b>Ivan Rakitic</b> - 39' <br>Shot Off Target,"",Shot by Ivan Rakitic,1
419985,2015,english+premier+league,22741463,47,,2,0.211,0.44499999999999995,83,f,f,f,,Luis Su&#225;rez,<b>Luis Su&#225;rez</b> - 47' <br>Shot Off Target,"",Shot by Luis SuÃ¡rez,1
419985,2015,english+premier+league,22741469,48,,2,0.854,0.454,363,f,f,f,,Diego Costa,<b>Diego Costa</b> - 48' <br>Shot Off Target,"",Shot by Diego Costa,1
419985,2015,english+premier+league,22741474,52,,2,0.093,0.627,83,t,f,f,,Luis Su&#225;rez,<b>Luis Su&#225;rez</b> - 52' <br>Goal,(52'),Shot by Luis SuÃ¡rez,1
419985,2015,english+premier+league,23005530,53,,2,0.293,0.44599999999999995,83,f,f,f,,Gerard,<b>Gerard</b> - 53' <br>Shot Blocked,"",Shot by Gerard,1
419985,2015,english+premier+league,23005532,53,,2,0.248,0.661,83,f,f,f,,Adriano,<b>Adriano</b> - 53' <br>Shot Blocked,"",Shot by Adriano,1
419985,2015,english+premier+league,22741483,54,,2,0.292,0.569,83,f,f,f,,Ivan Rakitic,<b>Ivan Rakitic</b> - 54' <br>Shot Off Target,"",Shot by Ivan Rakitic,1
419985,2015,english+premier+league,23005543,64,,2,0.223,0.40700000000000003,83,f,f,f,,Munir El Haddadi,<b>Munir El Haddadi</b> - 64' <br>Shot Blocked,"",Shot by Munir El Haddadi,1
419985,2015,english+premier+league,22741525,66,,2,0.134,0.642,83,t,f,f,,Sandro Ram&#237;rez,<b>Sandro Ram&#237;rez</b> - 66' <br>Goal,(66'),Shot by Sandro RamÃ­rez,1
419985,2015,english+premier+league,22741556,77,,2,0.894,0.371,363,f,f,f,,Radamel Falcao,<b>Radamel Falcao</b> - 77' <br>Shot Off Target,"",Shot by Radamel Falcao,1
419985,2015,english+premier+league,22741561,79,,2,0.882,0.603,363,f,f,f,,Ramires,<b>Ramires</b> - 79' <br>Shot Off Target,"",Shot by Ramires,1
419985,2015,english+premier+league,23005572,82,,2,0.145,0.6819999999999999,83,f,f,f,,Sandro Ram&#237;rez,<b>Sandro Ram&#237;rez</b> - 82' <br>Shot Blocked,"",Shot by Sandro RamÃ­rez,1
419985,2015,english+premier+league,22741574,84,,2,0.149,0.744,83,f,f,f,,Pedro,<b>Pedro</b> - 84' <br>Shot Off Target,"",Shot by Pedro,1
419985,2015,english+premier+league,22741578,85,,2,0.92,0.525,363,t,f,f,,Gary Cahill,<b>Gary Cahill</b> - 85' <br>Goal - Header,(85'),Shot by Gary Cahill,1
419985,2015,english+premier+league,22741589,91,,p,0.109,0.499,83,t,f,t,,Andr&#233;s Iniesta,<b>Andr&#233;s Iniesta</b> - 91' <br>1: Penalty - Scored,(PEN),Shot by AndrÃ©s Iniesta,1
419985,2015,english+premier+league,22741591,92,,p,0.89,0.501,363,t,f,t,,Radamel Falcao,<b>Radamel Falcao</b> - 92' <br>1: Penalty - Scored,(PEN),Shot by Radamel Falcao,1
419985,2015,english+premier+league,22741593,93,,p,0.11,0.499,83,f,f,t,,Alen Halilovic,<b>Alen Halilovic</b> - 93' <br>2: Penalty - Missed,"",Shot by Alen Halilovic,1
419985,2015,english+premier+league,22741594,94,,p,0.89,0.501,363,t,f,t,,Victor Moses,<b>Victor Moses</b> - 94' <br>2: Penalty - Scored,(PEN),Shot by Victor Moses,1
419985,2015,english+premier+league,22741595,95,,p,0.112,0.5,83,f,f,t,,Gerard Piqu&#233;,<b>Gerard Piqu&#233;</b> - 95' <br>3: Penalty - Missed,"",Shot by Gerard PiquÃ©,1
419985,2015,english+premier+league,22741596,96,,p,0.888,0.501,363,t,f,t,,Ramires,<b>Ramires</b> - 96' <br>3: Penalty - Scored,(PEN),Shot by Ramires,1
419985,2015,english+premier+league,22741597,97,,p,0.111,0.499,83,t,f,t,,Sandro Ram&#237;rez,<b>Sandro Ram&#237;rez</b> - 97' <br>4: Penalty - Scored,(PEN),Shot by Sandro RamÃ­rez,1
419985,2015,english+premier+league,22741600,98,,p,0.886,0.504,363,t,f,t,,Lo&#239;c R&#233;my,<b>Lo&#239;c R&#233;my</b> - 98' <br>4: Penalty - Scored,(PEN),Shot by LoÃ¯c RÃ©my,1
419987,2015,english+premier+league,22729830,10,,1,0.08,0.469,363,f,f,f,,Diego Costa,<b>Diego Costa</b> - 10' <br>Shot Off Target,"",Shot by Diego Costa,1
419987,2015,english+premier+league,22729851,11,,1,0.751,0.31,160,f,f,f,,Zlatan Ibrahimovic,<b>Zlatan Ibrahimovic</b> - 11' <br>Shot Blocked,"",Shot by Zlatan Ibrahimovic,1
419987,2015,english+premier+league,22730054,17,,1,0.785,0.553,160,f,f,f,,Lucas Moura,<b>Lucas Moura</b> - 17' <br>Shot Off Target,"",Shot by Lucas Moura,1
419987,2015,english+premier+league,22730142,23,,1,0.627,0.666,160,f,f,f,,Serge Aurier,<b>Serge Aurier</b> - 23' <br>Shot Blocked,"",Shot by Serge Aurier,1
419987,2015,english+premier+league,22730158,25,,1,0.815,0.548,160,f,f,f,,Blaise Matuidi,<b>Blaise Matuidi</b> - 25' <br>Shot Hit Woodwork,"",Shot by Blaise Matuidi,1
419987,2015,english+premier+league,22730159,25,,1,0.883,0.366,160,t,f,f,,Zlatan Ibrahimovic,<b>Zlatan Ibrahimovic</b> - 25' <br>Goal,(25'),Shot by Zlatan Ibrahimovic,1
419987,2015,english+premier+league,22730211,28,,1,0.072,0.667,363,f,f,f,,Diego Costa,<b>Diego Costa</b> - 28' <br>Shot On Target,"",Shot by Diego Costa,1
419987,2015,english+premier+league,22730251,32,,1,0.815,0.497,160,f,f,f,,Lucas Moura,<b>Lucas Moura</b> - 32' <br>Shot On Target,"",Shot by Lucas Moura,1
419987,2015,english+premier+league,22730255,33,,1,0.952,0.466,160,f,f,f,,David Luiz,<b>David Luiz</b> - 33' <br>Shot Off Target,"",Shot by David Luiz,1
419987,2015,english+premier+league,22730294,36,,1,0.895,0.415,160,f,f,f,,Marco Verratti,<b>Marco Verratti</b> - 36' <br>Shot Off Target,"",Shot by Marco Verratti,1
419987,2015,english+premier+league,22730334,40,,1,0.912,0.585,160,f,f,f,,Jean-K&#233;vin Augustin,<b>Jean-K&#233;vin Augustin</b> - 40' <br>Shot On Target,"",Shot by Jean-KÃ©vin Augustin,1
419987,2015,english+premier+league,22730408,45,,1,0.819,0.398,160,f,f,f,,Lucas Moura,<b>Lucas Moura</b> - 45' <br>Shot On Target,"",Shot by Lucas Moura,1
419987,2015,english+premier+league,22730622,50,,2,0.661,0.511,160,f,f,f,,Thiago Motta,<b>Thiago Motta</b> - 50' <br>Shot On Target,"",Shot by Thiago Motta,1
419987,2015,english+premier+league,22730728,58,,2,0.6819999999999999,0.519,160,f,f,f,,Thiago Motta,<b>Thiago Motta</b> - 58' <br>Shot Blocked,"",Shot by Thiago Motta,1
419987,2015,english+premier+league,22730766,62,,2,0.121,0.43500000000000005,363,f,f,f,,Cesc F&#224;bregas,<b>Cesc F&#224;bregas</b> - 62' <br>Shot Blocked,"",Shot by Cesc FÃ bregas,1
419987,2015,english+premier+league,22730767,62,,2,0.129,0.33099999999999996,363,f,f,f,,Victor Moses,<b>Victor Moses</b> - 62' <br>Shot Off Target,"",Shot by Victor Moses,1
419987,2015,english+premier+league,22730769,64,,2,0.841,0.545,160,f,f,f,,Lucas Moura,<b>Lucas Moura</b> - 64' <br>Shot Off Target,"",Shot by Lucas Moura,1
419987,2015,english+premier+league,22730784,65,,2,0.036,0.45999999999999996,363,t,f,f,,Victor Moses,<b>Victor Moses</b> - 65' <br>Goal,(65'),Shot by Victor Moses,1
419987,2015,english+premier+league,22731167,67,,2,0.256,0.469,363,f,f,f,,Nemanja Matic,<b>Nemanja Matic</b> - 67' <br>Shot Blocked,"",Shot by Nemanja Matic,1
419987,2015,english+premier+league,22730899,71,,2,0.142,0.627,363,f,f,f,,Lo&#239;c R&#233;my,<b>Lo&#239;c R&#233;my</b> - 71' <br>Shot On Target,"",Shot by LoÃ¯c RÃ©my,1
419987,2015,english+premier+league,22730917,73,,2,0.268,0.42200000000000004,363,f,f,f,,Lo&#239;c R&#233;my,<b>Lo&#239;c R&#233;my</b> - 73' <br>Shot Blocked,"",Shot by LoÃ¯c RÃ©my,1
419987,2015,english+premier+league,22730919,73,,2,0.7969999999999999,0.342,160,f,f,f,,Edinson Cavani,<b>Edinson Cavani</b> - 73' <br>Shot Off Target,"",Shot by Edinson Cavani,1
419987,2015,english+premier+league,22731169,76,,2,0.152,0.548,363,f,f,f,,Radamel Falcao,<b>Radamel Falcao</b> - 76' <br>Shot Blocked,"",Shot by Radamel Falcao,1
419987,2015,english+premier+league,22730943,76,,2,0.271,0.29800000000000004,363,f,f,f,,Branislav Ivanovic,<b>Branislav Ivanovic</b> - 76' <br>Shot Off Target,"",Shot by Branislav Ivanovic,1
419987,2015,english+premier+league,22731480,82,,2,0.85,0.721,160,f,f,f,,Jean-Christophe Bahebeck,<b>Jean-Christophe Bahebeck</b> - 82' <br>Shot Blocked,"",Shot by Jean-Christophe Bahebeck,1
419987,2015,english+premier+league,22731117,90, +1',2,0.812,0.7,160,f,f,f,,Jean-Christophe Bahebeck,<b>Jean-Christophe Bahebeck</b> - 90'  +1'<br>Shot Off Target,"",Shot by Jean-Christophe Bahebeck,1
419987,2015,english+premier+league,22731128,90, +3',2,0.704,0.503,160,f,f,f,,Christopher Nkunku,<b>Christopher Nkunku</b> - 90'  +3'<br>Shot On Target,"",Shot by Christopher Nkunku,1
419987,2015,english+premier+league,22731247,91,,p,0.883,0.501,160,t,f,t,,Thiago Motta,<b>Thiago Motta</b> - 91' <br>1: Penalty - Scored,(PEN),Shot by Thiago Motta,1
419987,2015,english+premier+league,22731248,92,,p,0.116,0.497,363,t,f,t,,Radamel Falcao,<b>Radamel Falcao</b> - 92' <br>1: Penalty - Scored,(PEN),Shot by Radamel Falcao,1
419987,2015,english+premier+league,22731249,93,,p,0.881,0.503,160,t,f,t,,Adrien Rabiot,<b>Adrien Rabiot</b> - 93' <br>2: Penalty - Scored,(PEN),Shot by Adrien Rabiot,1
419987,2015,english+premier+league,22731250,94,,p,0.115,0.503,363,t,f,t,,C&#233;sar Azpilicueta,<b>C&#233;sar Azpilicueta</b> - 94' <br>2: Penalty - Scored,(PEN),Shot by CÃ©sar Azpilicueta,1
419987,2015,english+premier+league,22731251,95,,p,0.884,0.504,160,t,f,t,,Hervin Ongenda,<b>Hervin Ongenda</b> - 95' <br>3: Penalty - Scored,(PEN),Shot by Hervin Ongenda,1
419987,2015,english+premier+league,22731252,96,,p,0.116,0.501,363,f,f,t,,Juan Cuadrado,<b>Juan Cuadrado</b> - 96' <br>3: Penalty - Missed,"",Shot by Juan Cuadrado,1
419987,2015,english+premier+league,22731288,97,,p,0.885,0.5,160,f,f,t,,Jean-Christophe Bahebeck,<b>Jean-Christophe Bahebeck</b> - 97' <br>4: Penalty - Missed,"",Shot by Jean-Christophe Bahebeck,1
419987,2015,english+premier+league,22731289,98,,p,0.116,0.5,363,t,f,t,,Lo&#239;c R&#233;my,<b>Lo&#239;c R&#233;my</b> - 98' <br>4: Penalty - Scored,(PEN),Shot by LoÃ¯c RÃ©my,1
419987,2015,english+premier+league,22731290,99,,p,0.889,0.499,160,t,f,t,,Edinson Cavani,<b>Edinson Cavani</b> - 99' <br>5: Penalty - Scored,(PEN),Shot by Edinson Cavani,1
419987,2015,english+premier+league,22731314,100,,p,0.116,0.501,363,t,f,t,,Oscar,<b>Oscar</b> - 100' <br>5: Penalty - Scored,(PEN),Shot by Oscar,1
419987,2015,english+premier+league,22731313,101,,p,0.884,0.501,160,t,f,t,,Marquinhos,<b>Marquinhos</b> - 101' <br>6: Penalty - Scored,(PEN),Shot by Marquinhos,1
419987,2015,english+premier+league,22731361,102,,p,0.116,0.501,363,t,f,t,,Willian,<b>Willian</b> - 102' <br>6: Penalty - Scored,(PEN),Shot by Willian,1
419987,2015,english+premier+league,22731362,103,,p,0.885,0.5,160,f,f,t,,Thiago Silva,<b>Thiago Silva</b> - 103' <br>7: Penalty - Missed,"",Shot by Thiago Silva,1
419987,2015,english+premier+league,22731363,104,,p,0.116,0.501,363,t,f,t,,Thibaut Courtois,<b>Thibaut Courtois</b> - 104' <br>7: Penalty - Scored,(PEN),Shot by Thibaut Courtois,1
419988,2015,english+premier+league,22728582,1,,1,0.513,0.674,83,f,f,f,,Luis Su&#225;rez,<b>Luis Su&#225;rez</b> - 1' <br>Shot Off Target,"",Shot by Luis SuÃ¡rez,1
419988,2015,english+premier+league,22728592,3,,1,0.754,0.458,83,f,f,f,,Luis Su&#225;rez,<b>Luis Su&#225;rez</b> - 3' <br>Shot Hit Woodwork,"",Shot by Luis SuÃ¡rez,1
419988,2015,english+premier+league,22729886,5,,1,0.877,0.623,83,f,f,f,,Sergi Roberto,<b>Sergi Roberto</b> - 5' <br>Shot On Target,"",Shot by Sergi Roberto,1
419988,2015,english+premier+league,22728620,8,,1,0.071,0.45399999999999996,360,t,f,f,,Wayne Rooney,<b>Wayne Rooney</b> - 8' <br>Goal - Header,(8'),Shot by Wayne Rooney,1
419988,2015,english+premier+league,22729899,15,,1,0.813,0.499,83,f,f,f,,Sergi Roberto,<b>Sergi Roberto</b> - 15' <br>Shot Blocked,"",Shot by Sergi Roberto,1
419988,2015,english+premier+league,22729910,21,,1,0.747,0.66,83,f,f,f,,Andr&#233;s Iniesta,<b>Andr&#233;s Iniesta</b> - 21' <br>Shot Blocked,"",Shot by AndrÃ©s Iniesta,1
419988,2015,english+premier+league,22728808,26,,1,0.044,0.394,360,f,f,f,,Wayne Rooney,<b>Wayne Rooney</b> - 26' <br>Shot Off Target,"",Shot by Wayne Rooney,1
419988,2015,english+premier+league,22729923,28,,1,0.14,0.6819999999999999,360,f,f,f,,Ashley Young,<b>Ashley Young</b> - 28' <br>Shot On Target,"",Shot by Ashley Young,1
419988,2015,english+premier+league,22729932,31,,1,.1,.435,360,f,f,f,,Ashley Young,<b>Ashley Young</b> - 31'<br>Shot Blocked,"",Shot by Ashley Young,11
419988,2015,english+premier+league,22729931,31,,1,0.084,0.4,360,f,f,f,,Wayne Rooney,<b>Wayne Rooney</b> - 31' <br>Shot Blocked,"",Shot by Wayne Rooney,1
419988,2015,english+premier+league,22729943,37,,1,0.933,0.561,83,f,f,f,,Sergio Busquets,<b>Sergio Busquets</b> - 37' <br>Shot On Target,"",Shot by Sergio Busquets,1
419988,2015,english+premier+league,22728988,43,,1,0.765,0.602,83,f,f,f,,Luis Su&#225;rez,<b>Luis Su&#225;rez</b> - 43' <br>Shot Hit Woodwork,"",Shot by Luis SuÃ¡rez,1
419988,2015,english+premier+league,22729951,43,,1,0.743,0.322,83,f,f,f,,Rafinha,<b>Rafinha</b> - 43' <br>Shot Blocked,"",Shot by Rafinha,1
419988,2015,english+premier+league,22729953,44,,1,0.921,0.409,83,f,f,f,,Luis Su&#225;rez,<b>Luis Su&#225;rez</b> - 44' <br>Shot On Target,"",Shot by Luis SuÃ¡rez,1
419988,2015,english+premier+league,22729973,51,,2,0.11,0.41300000000000003,360,f,f,f,,Memphis Depay,<b>Memphis Depay</b> - 51' <br>Shot On Target,"",Shot by Memphis Depay,1
419988,2015,english+premier+league,22729975,51,,2,0.212,0.599,360,f,f,f,,Wayne Rooney,<b>Wayne Rooney</b> - 51' <br>Shot On Target,"",Shot by Wayne Rooney,1
